imdbID,isAdult,movie_name,movie_date,box_office,runtime,language,countries,genres,author_book,year_book,rating,numVotes
tt0452694,0,thetimetraveler'swife,2009,101229792.0,108.0,English Language,United States of America,"Science Fiction, Mystery, Fantasy, Film adaptation, Drama, Romantic drama, Romance Film",Audrey Niffenegger,2003,7.1,160131
tt0452823,0,mobydick,1978,,75.0,,United States of America,"Costume drama, Drama, Film adaptation",Herman Melville,1851,6.9,91
tt0454876,0,lifeofpi,2012,,120.0,English Language,United States of America,"Drama, Adventure",Yann Martel,2001,7.9,676062
tt0457805,0,bombaiyerbombete,2003,,100.0,Bengali Language,India,"Crime Fiction, Family Film, Adventure",Satyajit Ray,1976,7.2,895
tt0458352,0,thedevilwearsprada,2006,326551094.0,108.0,"French Language, English Language",United States of America,"Parody, Comedy-drama, Workplace Comedy, Drama, Comedy, Film adaptation, Romance Film",Lauren Weisberger,2003,6.9,485103
tt0461472,0,boycalledtwist,2004,,115.0,English Language,South Africa,"Drama, Indie, World cinema, Film adaptation",Charles Dickens,1837–1839,6.5,177
tt0462499,0,rambo,2008,113244290.0,92.0,"Burmese Language, English Language, Thai Language","United States of America, Germany","Thriller, Action Thrillers, Action, War film",David Morrell,1972,7.0,247942
tt0465436,0,decemberboys,2007,1175579.0,105.0,English Language,"United States of America, Australia, New Zealand, United Kingdom","Indie, World cinema, Period piece, Drama, Film adaptation, Coming of age",Michael Noonan,1963,6.5,12502
tt0466923,0,theperfectstranger,2005,4500000.0,91.0,English Language,United States of America,"Television movie, Drama, Film adaptation",David Gregory,2005,6.7,913
tt0467200,0,theotherboleyngirl,2008,77713866.0,155.0,English Language,"United States of America, United Kingdom","Costume drama, History, Period piece, Drama, Film adaptation, Romantic drama, Biographical film, Romance Film",Philippa Gregory,2001,6.7,121449
tt0469494,0,therewillbeblood,2007,76181545.0,158.0,"English Language, American Sign Language",United States of America,"Period piece, Family Drama, Drama",Upton Sinclair,1927,8.2,654658
tt0472767,0,elskmegimorgen,2005,,93.0,,Norway,"Comedy film, Drama",Ingvar Ambjørnsen,1996,6.2,1656
tt0477348,0,nocountryforoldmen,2007,171627166.0,123.0,"English Language, Spanish Language",United States of America,"Thriller, Crime Fiction, Gangster Film, Drama, Suspense, Film adaptation, Crime Thriller",Cormac McCarthy,2005,8.2,1089624
tt0480249,0,iamlegend,2007,585349010.0,100.0,English Language,United States of America,"Thriller, Albino bias, Science Fiction, Horror, Doomsday film, Plague, Action/Adventure, Zombie Film, Apocalyptic and post-apocalyptic fiction, Drama, Film adaptation, Disaster, Dystopia",Richard Matheson,1954,7.2,833405
tt0486655,0,stardust,2007,135553760.0,122.0,English Language,"United States of America, Iceland, United Kingdom","Adventure, Costume drama, Action/Adventure, Fantasy, Film adaptation, Drama, Romantic drama, Romance Film, Family Film, Steampunk",Neil Gaiman,1999,7.6,288761
tt0489237,0,thenannydiaries,2007,44638886.0,105.0,English Language,United States of America,"Romantic comedy, Comedy-drama, Workplace Comedy, Drama, Comedy, Film adaptation, Romance Film",Emma McLaughlinandNicola Kraus,2002,6.2,65025
tt0499448,0,thechroniclesofnarnia:princecaspian,2008,,145.0,English Language,"United States of America, Slovenia, Poland, Czech Republic, United Kingdom","Christian film, Fantasy Adventure, Adventure, Children's/Family, Action/Adventure, Fantasy, Family Film",C.S. Lewis,1950–1956,6.5,229006
tt0783233,0,atonement,2007,129266061.0,122.0,"French Language, English Language","France, United Kingdom","War film, Mystery, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",Ian McEwan,2001,7.8,305423
tt0783767,0,angel,2007,2822161.0,137.0,"French Language, English Language","France, Belgium, United Kingdom","Parody, World cinema, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",Elizabeth Taylor,1957,5.8,5672
tt0804461,0,deathsentence,2007,16964307.0,110.0,English Language,United States of America,"Thriller, Crime Fiction, Action, Drama, Crime Thriller",Brian Garfield,1975,6.7,75662
tt0811011,0,piratesoftreasureisland,2006,,80.0,English Language,United States of America,"Thriller, Swashbuckler films, Indie, Comedy-drama, Action/Adventure, Drama, Comedy, Action, Adventure",Robert Louis Stevenson,1883,2.3,1174
tt0814255,0,percyjackson&theolympians:thelightningthief,2010,,118.0,"Turkish Language, English Language","United States of America, Canada","Adventure, Fantasy, Children's Fantasy, Film adaptation, Family Film, Action, Teen, Mythological Fantasy",Rick Riordan,2005–2009,5.9,206402
tt0861350,0,header,2006,,89.0,English Language,United States of America,"Thriller, Crime Fiction, Horror, Indie, Mystery, Drama, Comedy, Slasher",Edward Lee,1995,4.6,486
tt0865556,0,theforbiddenkingdom,2008,127906624.0,105.0,"Standard Mandarin, English Language, Standard Cantonese","United States of America, Hong Kong, China","Wuxia, Fantasy Adventure, Adventure, Action/Adventure, Period piece, Martial Arts Film, Fantasy, Romance Film, Action, Chinese Movies",Wu Cheng'en,1592,6.5,110565
tt0893412,0,frompradatonada,2011,3836357.0,107.0,"English Language, Spanish Language","United States of America, Mexico","Romantic comedy, Romance Film, Drama, Comedy",Jane Austen,1811,5.5,15785
tt0898367,0,theroad,2009,27635236.0,113.0,English Language,United States of America,"Thriller, Drama, Adventure",Cormac McCarthy,2006,7.2,258904
tt0903624,0,thehobbit:anunexpectedjourney,2012,,,English Language,"United States of America, New Zealand","Fantasy, Adventure",J. R. R. Tolkien,1937,7.8,889390
tt0910847,0,breakfastwithscot,2007,46060.0,94.0,English Language,Canada,"LGBT, Indie, Gay, Gay Interest, Drama, Comedy, Gay Themed", Michael Downing,1999,6.7,3280
tt0929419,0,diaochan,1938,,87.0,"Standard Mandarin, Mandarin Chinese",China,"Drama, Chinese Movies, Black-and-white",Luo Guanzhong,,6.7,18
tt0954947,0,thekillerinsideme,2010,3976222.0,109.0,English Language,"United States of America, Canada, United Kingdom, Sweden","Crime Fiction, Thriller, Drama, Film adaptation",Jim Thompson,1952,6.1,36086
tt0956038,0,nightsinrodanthe,2008,84375061.0,97.0,"English Language, Spanish Language","United States of America, Australia","Romantic drama, Romance Film, Melodrama, Drama, Film adaptation",Nicholas Sparks,2002,6.0,26700
tt0959337,0,revolutionaryroad,2008,75226021.0,121.0,English Language,"United States of America, United Kingdom","Tragedy, Period piece, Marriage Drama, Drama, Film adaptation, Romantic drama, Romance Film",Richard Yates,1961,7.3,227862
tt0970411,0,cityofember,2008,17929684.0,90.0,English Language,United States of America,"Science Fiction, Fantasy Adventure, Adventure, Children's/Family, Family Drama, Fantasy, Children's Fantasy, Film adaptation, Drama, Family Film, Dystopia",Jeanne DuPrau,2003,6.4,70751
tt0974554,0,elegy,2008,14894347.0,112.0,English Language,United States of America,"Romantic drama, Romance Film, Drama, Film adaptation",Philip Roth,2001,6.7,23394
tt0976051,0,thereader,2008,108901967.0,119.0,"Greek Language, Latin Language, English Language, German Language","United States of America, Germany","Tragedy, Period piece, Drama, Film adaptation, Romantic drama, Romance Film, Courtroom Drama",Bernhard Schlink,1995,7.6,264286
tt0980970,0,thechroniclesofnarnia:thevoyageofthedawntreader,2010,,113.0,English Language,United States of America,"Christian film, Family Film, Fantasy, Adventure",C.S. Lewis,1950–1956,6.3,169252
tt0989757,0,dearjohn,2010,114977104.0,108.0,English Language,United States of America,"Romantic drama, Romance Film, Film adaptation, Drama, War film",Nicholas Sparks,2006,6.3,159489
tt0999913,0,strawdogs,2011,10324441.0,110.0,English Language,United States of America,"Thriller, Crime Thriller, Psychological thriller",Gordon Williams,1969,5.8,36441
tt1067583,0,waterforelephants,2011,117094902.0,112.0,English Language,United States of America,"Animal Picture, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",Sara Gruen,2006,6.9,121366
tt1067774,0,montecarlo,2011,43075968.0,109.0,English Language,"United States of America, Hungary","Romantic comedy, Adventure, Coming of age, Comedy, Film adaptation, Drama, Romance Film",Jules Bass,2001,5.8,49715
tt1075417,0,racetowitchmountain,2009,106303988.0,98.0,English Language,United States of America,"Thriller, Science Fiction, Adventure, Children's/Family, Alien Film, Fantasy, Family Film, Action, Sci-Fi Adventure, Family-Oriented Adventure",Alexander Key,1968,5.7,63896
tt1093908,0,confessionsofashopaholic,2009,108333222.0,104.0,"Finnish Language, English Language",United States of America,"Romantic comedy, Workplace Comedy, Romance Film, Comedy, Film adaptation",Madeline Wickham(asSophie Kinsella),2003,5.8,84328
tt1099212,0,twilight,2008,392616625.0,122.0,English Language,United States of America,"Adventure, Fantasy, Film adaptation, Drama, Romantic drama, Romance Film, Teen",Stephenie Meyer,2005–2008,5.3,496400
tt1111422,0,thetakingofpelham123,2009,150166126.0,106.0,English Language,"United States of America, United Kingdom","Crime Fiction, Heist, Caper story, Remake, Action/Adventure, Thriller, Suspense, Crime Thriller, Action",Morton Freedgood[N 6],1973,6.4,210492
tt1130884,0,shutterisland,2010,294804195.0,138.0,"English Language, German Language",United States of America,"Thriller, Crime Fiction, Horror, Psychological thriller, Mystery, Period piece, Drama, Film adaptation, Crime Thriller",Dennis Lehane,2003,8.2,1503025
tt1135985,0,sexdrive,2008,18755936.0,109.0,English Language,United States of America,"Romantic comedy, Sex comedy, Adventure, Coming of age, Comedy, Teen", Andy Behrens,2001,6.5,92767
tt1139328,0,theghostwriter,2010,15541549.0,130.0,English Language,"France, United Kingdom, Germany","Thriller, Crime Fiction, Psychological thriller, Mystery, Drama, Political thriller, Crime Thriller, Political drama",Robert Harris,2007,7.2,172455
tt1181614,0,wutheringheights,2011,,123.0,English Language,United Kingdom,"Romance Film, Drama",Emily Brontë,1847,6.0,11214
tt1189340,0,thelincolnlawyer,2011,85507593.0,118.5,English Language,United States of America,"Crime Fiction, Thriller, Mystery, Drama, Suspense, Film adaptation, Crime Thriller, Courtroom Drama",Michael Connelly,2005,7.3,257987
tt1192620,0,callofthewild,2009,,87.0,English Language,United States of America,"Family Film, Adventure",Jack London,1903,5.3,924
tt1194173,0,thebournelegacy,2012,251501840.0,135.0,English Language,United States of America,"Action, Spy",Robert LudlumandEric Van Lustbader,1980–2012,6.6,319138
tt1219289,0,limitless,2011,,105.0,"Italian Language, Russian Language, English Language",United States of America,"Thriller, Mystery, Science Fiction, Psychological thriller, Crime Thriller",Alan Glynn,2001,7.4,621071
tt1226271,0,thedamnedunited,2009,4091378.0,98.0,English Language,United Kingdom,"Sports, Period piece, Drama, Comedy, Film adaptation, Biographical film",David Peace,2006,7.5,46588
tt1228987,0,letmein,2010,24145613.0,115.0,English Language,"United States of America, United Kingdom","Thriller, Horror, Creature Film, Mystery, Fantasy, Drama, Romance Film",John Ajvide Lindqvist,2004,7.1,129091
tt1229822,0,janeeyre,2011,32153173.0,120.0,"French Language, English Language","United States of America, United Kingdom","Romantic drama, Romance Film, Drama, Period piece, Film adaptation",Charlotte Brontë[N 31],1847,7.3,94246
tt1233192,0,brightonrock,2010,,111.0,English Language,"France, United Kingdom","Crime Fiction, Thriller, Remake, Drama, Film adaptation, Romantic drama, Romance Film, Film noir",Graham Greene,1938,5.7,6807
tt1235124,0,doriangray,2009,20563362.0,107.0,English Language,United Kingdom,"Thriller, Crime Fiction, Supernatural, Costume drama, Period piece, Fantasy, Film adaptation, Drama",Charles Dickens,1836–1837,6.2,68950
tt1264914,0,zift,2008,,94.0,Bulgarian Language,Bulgaria,"Thriller, Crime Thriller, Crime Fiction, Drama, World cinema",Vladislav Todorov,2006,7.2,5520
tt1294226,0,thelastsong,2010,89041656.0,107.0,English Language,United States of America,"Coming of age, Drama, Film adaptation, Romantic drama, Romance Film, Teen",Nicholas Sparks,2009,6.0,93529
tt1298650,0,piratesofthecaribbean:onstrangertides,2011,1043871802.0,136.0,English Language,United States of America,"Swashbuckler films, Adventure, Costume Adventure, Fantasy, Adventure Comedy, Action",Tim Powers,1987,6.6,575045
tt1318514,0,riseoftheplanetoftheapes,2011,481800873.0,105.0,"English Language, American Sign Language",United States of America,"Thriller, Science Fiction, Adventure, Drama, Reboot, Action",Pierre Boulle,1963,7.6,585520
tt1320261,0,gulliver'stravels,2010,237382724.0,95.0,English Language,United States of America,"Family Film, Fantasy Adventure, Fantasy, Comedy, Adventure",Jonathan Swift,1726,4.9,74730
tt1327194,0,theluckyone,2012,91557138.0,101.0,English Language,United States of America,"Romance Film, Drama",Nicholas Sparks,2008,6.4,115173
tt1343092,0,thegreatgatsby,2013,,,,,"Romance Film, Drama",F. Scott Fitzgerald,1925,7.2,609717
tt1349640,0,theperfectgift,2009,,,,,Drama,David Gregory,2005,7.0,485
tt1392170,0,thehungergames,2012,686533290.0,142.0,English Language,United States of America,"Action/Adventure, Science Fiction, Action, Drama",Suzanne Collins,2008–2010,7.2,1022984
tt1397514,0,journey2:themysteriousisland,2012,325860290.0,94.0,,United States of America,"Family Film, Action, Adventure",Jules Verne,1874,5.7,114327
tt1403865,0,truegrit,2010,,111.0,English Language,United States of America,"Crime Fiction, Adventure, Period piece, Action/Adventure, Western, Drama, Film adaptation, Crime Thriller",Charles Portis,1968,7.6,362284
tt1415283,0,nannymcpheeandthebigbang,2010,,112.0,English Language,"France, United States of America, United Kingdom","Family Film, Fantasy Comedy, Fantasy, Comedy",Christianna Brand,1964–1974,6.1,37878
tt1440728,0,theamerican,2010,67876281.0,105.0,"Italian Language, English Language",United States of America,"Thriller, Crime Fiction, Drama, Suspense, Crime Thriller",Martin Booth,1990,6.3,103203
tt1440732,0,belami,2012,8303261.0,102.0,English Language,"France, Italy, United Kingdom","Short Film, Romance Film, Drama",Guy de Maupassant,1885,5.4,19441
tt1441952,0,salmonfishingintheyemen,2011,34564651.0,112.0,"English Language, American English",United Kingdom,"Romance Film, Drama, Comedy",Paul Torday,2006,6.8,67615
tt1448755,0,killerelite,2011,55701900.0,120.0,"English Language, American English","United States of America, Australia","Thriller, Crime Fiction, Action",Sir Ranulph Fiennes,1991,6.4,136785
tt1449283,0,winniethepooh,2011,33152846.0,68.0,English Language,United States of America,"Family Film, Children's/Family, Musical, Family-Oriented Adventure, Animation",A.A. Milne,1926–1928,7.1,28984
tt1454029,0,thehelp,2011,211608112.0,145.0,English Language,"United States of America, United Arab Emirates, India","Drama, Period piece, Comedy-drama",Kathryn Stockett,2009,8.1,502626
tt1464540,0,iamnumberfour,2011,145982798.0,114.0,English Language,United States of America,"Thriller, Action/Adventure, Science Fiction, Action, Adventure",Pittacus Lore,2010,6.1,248350
