wikipedia_id,MovieName,MovieYear,MovieBoxOffice,MovieRuntime,MovieLanguage,MovieCountries,MovieGenre,BookAuthor,BookTitle,BookStartYear,BookEndYear,BookDescription,BookRating,BookRatingNb,BookLanguage,MovieRating,MovieRatingNb
22274150,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,,113.0,English Language,United States of America,"Christian film, Family Film, Fantasy, Adventure",C.S. Lewis,The Chronicles of Narnia,1950-1956,1950-1956,,4.26,490085,eng,6.3,169782
14238581,Nick and Norah's Infinite Playlist,2008,33506137.0,89.0,English Language,United States of America,"Romantic comedy, Musical, Coming of age, Comedy, Drama, Music, Romance Film, Teen",David Levithan,Nick & Norah's Infinite Playlist,2006,2006,,,,,6.6,96011
19596597,Sherlock Holmes,2009,524028679.0,128.0,"French Language, English Language","United States of America, United Kingdom, Germany","Crime Fiction, Thriller, Detective fiction, Action/Adventure, Period piece, Drama, Comedy, Crime Thriller, Action",Arthur Conan Doyle,The Adventures of Sherlock Holmes,1891-1892,1891-1892,,4.31,229855,eng,7.6,682806
20898157,Dear John,2010,114977104.0,108.0,English Language,United States of America,"Romantic drama, Romance Film, Film adaptation, Drama, War film",Nicholas Sparks,Dear John,2006,2006,,4.03,523760,,6.3,159739
29657080,Straw Dogs,2011,10324441.0,110.0,English Language,United States of America,"Thriller, Crime Thriller, Psychological thriller",Gordon Williams,The Siege of Trencher's Farm,1969,1969,,,,,5.8,36558
829663,Alice,1988,,84.0,"Czech Language, English Language","Switzerland, Czech Republic, West Germany, United Kingdom, Germany, Czechoslovakia","Thriller, Adventure, Stop motion, Surrealism, Animation, Fantasy",Lewis Carroll,Alice's Adventures in Wonderland,1865,1865,,4.02,214824,,7.1,108
14482638,Alice in Wonderland,2010,1024299904.0,108.0,English Language,"United States of America, United Kingdom","Computer Animation, Family Film, Fantasy, Adventure",Lewis Carroll,Alice's Adventures in Wonderland,1865,1865,,4.02,214824,,6.4,449574
22700623,Home,2009,,120.0,"Dutch Language, English Language, Spanish Language, French Language, Russian Language, Kurdish language, German Language",France,"Drama, World cinema, Documentary",Adam Rex,The True Meaning of Smekday,2007,2007,"It all starts with a school essay.<br /><br />When twelve-year-old Gratuity (“Tip”) Tucci is assigned to write five pages on “The True Meaning of Smekday” for the National Time Capsule contest, she’s not sure where to begin. When her mom started telling everyone about the messages aliens were sending through a mole on the back of her neck? Maybe on Christmas Eve, when huge, bizarre spaceships descended on the Earth and the aliens – called Boov – abducted her mother? Or when the Boov declared Earth a colony, renamed it “Smekland” (in honor of glorious Captain Smek), and forced all Americans to relocate to Florida via rocketpod?<br /><br />In any case, Gratuity’s story is much, much bigger than the assignment. It involves her unlikely friendship with a renegade Boov mechanic named J.Lo.; a futile journey south to find Gratuity’s mother at the Happy Mouse Kingdom; a cross-country road trip in a hovercar called Slushious; and an outrageous plan to save the Earth from yet another alien invasion.<br /><br />Fully illustrated with “photos,” drawings, newspaper clippings, and comics sequences, this is a hilarious, perceptive, genre-bending novel by a remarkable new talent. the planet from a really big catastrophe.",4.1,8747,eng,8.5,23186
13963229,The Sisterhood of the Traveling Pants 2,2008,44352417.0,117.0,English Language,United States of America,"Buddy film, Comedy-drama, Coming of age, Comedy, Film adaptation, Drama, Romance Film, Teen",Ann Brashares,The Sisterhood of the Traveling Pants,2001,2001,"Read by Angela Goethals<br />Approx. 6.6 hours<br />4 cassettes <br />Carmen got the jeans at a thrift shop. They didn't look all that great; they were worn, dirty, and speckled with bleach. On the night before she and her friends part for the summer, Carmen decides to toss them. But Tibby says they're great. She'd LOVE to have them. Lena and Bridget also think they're fabulous. Lena decides they should all try them on. Whoever they fit best will get them. Nobody knows why, but the pants fit everyone perfectly. Over a few bags of cheese puffs they decide to form a sisterhood, and take the vow of The Sisterhood of Traveling Pants...the next morning, they say good-bye. And now the journey of the pants--and the most memorable summer of their lives--begins. <br />Angela Goethals' many film credits include ""Changing Lanes, Jerry Maguire, and Home Alone."" She also starred on television in the series ""Phenom.""",3.79,611686,,6.2,31155
31186339,The Hunger Games,2012,686533290.0,142.0,English Language,United States of America,"Action/Adventure, Science Fiction, Action, Drama",Suzanne Collins,The Hunger Games,2008-2010,2008-2010,"<b>WINNING MEANS FAME AND FORTUNE.<br />LOSING MEANS CERTAIN DEATH.<br />THE HUNGER GAMES HAVE BEGUN. . . .</b><br /><br />In the ruins of a place once known as North America lies the nation of Panem, a shining Capitol surrounded by twelve outlying districts. The Capitol is harsh and cruel and keeps the districts in line by forcing them all to send one boy and once girl between the ages of twelve and eighteen to participate in the annual Hunger Games, a fight to the death on live TV.<br /><br />Sixteen-year-old Katniss Everdeen regards it as a death sentence when she steps forward to take her sister's place in the Games. But Katniss has been close to dead before—and survival, for her, is second nature. Without really meaning to, she becomes a contender. But if she is to win, she will have to start making choices that weight survival against humanity and life against love.",4.33,6313477,eng,4.2,32
13243218,Sunday,2008,,130.0,Hindi Language,India,"Thriller, World cinema, Musical, Comedy, Romance Film, Bollywood",James Lasdun,"Ate, Memos or the Miracle ",1992,1992,,,,,5.5,3120
29735796,The Nutcracker in 3D,2010,16178959.0,110.0,English Language,"Hungary, United Kingdom","Family Film, Action, Fantasy, Adventure",E. T. A. Hoffmann,The Nutcracker and the Mouse King ,1816,1816,,,,,4.1,4261
12121822,A Christmas Carol,2009,325286646.0,96.0,English Language,United States of America,"Adventure, Costume drama, Family Drama, Animation, Fantasy, Drama, Family Film",Charles Dickens,A Christmas Carol,1843,1843,,4.05,574810,,6.8,132711
25913752,Water for Elephants,2011,117094902.0,112.0,English Language,United States of America,"Animal Picture, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",Sara Gruen,Water for Elephants,2006,2006,,4.09,1327834,eng,6.9,121511
27265721,Monte Carlo,2011,43075968.0,109.0,English Language,"United States of America, Hungary","Romantic comedy, Adventure, Coming of age, Comedy, Film adaptation, Drama, Romance Film",Jules Bass,Headhunters,2001,2001,,,,,5.8,49859
31237593,The Possessed,2009,,80.0,,,"Horror, Documentary",Fyodor Dostoyevsky,Demons,1872,1872,,4.27,35386,eng,4.3,167
13911381,Frozen,2007,,109.0,Hindi Language,India,"Drama, World cinema, Black-and-white",Hans Christian Andersen,The Snow Queen ,1844,1844,"Gerda and Kai are best friends, until one day Kai is snatched away by the Snow Queen and taken to her icy palace. Gerda sets out across the frozen wastes to find her friend and free him from the grasp of the wicked Queen. An outstanding adaptation of Hans Christian Andersen's enchanting classic story of loyalty by the popular British playwright Adrian Mitchell.",3.74,13111,,7.0,223
17111814,Race to Witch Mountain,2009,106303988.0,98.0,English Language,United States of America,"Thriller, Science Fiction, Adventure, Children's/Family, Alien Film, Fantasy, Family Film, Action, Sci-Fi Adventure, Family-Oriented Adventure",Alexander Key,Escape to Witch Mountain,1968,1968,,3.9,3240,,5.7,64037
18764957,Night at the Museum: Battle of the Smithsonian,2009,413106170.0,104.0,English Language,"United States of America, Canada","Fantasy Adventure, Adventure, Action/Adventure, Fantasy, Comedy, Adventure Comedy, Family Film, Action",Milan Trenc,The Night at the Museum,1993,1993,,3.9,838,eng,6.0,217533
17112291,Confessions of a Shopaholic,2009,108333222.0,104.0,"Finnish Language, English Language",United States of America,"Romantic comedy, Workplace Comedy, Romance Film, Comedy, Film adaptation",Madeline Wickham,The Secret Dreamworld of a Shopaholic,2003,2003,,,,,5.8,84504
14277334,Twilight,2008,392616625.0,122.0,English Language,United States of America,"Adventure, Fantasy, Film adaptation, Drama, Romantic drama, Romance Film, Teen",Stephenie Meyer,Twilight,2005-2008,2005-2008,,3.59,4734773,eng,5.3,498002
14595722,Two Lovers,2008,,110.0,English Language,United States of America,"Romance Film, Drama",Fyodor Dostoyevsky,White Nights ,1848,1848,,,,,7.0,44274
16166559,The Taking of Pelham 1 2 3,2009,150166126.0,106.0,English Language,"United States of America, United Kingdom","Crime Fiction, Heist, Caper story, Remake, Action/Adventure, Thriller, Suspense, Crime Thriller, Action",Morton Freedgood,The Taking of Pelham One Two Three,1973,1973,,,,,6.4,210963
13950959,Shutter Island,2010,294804195.0,138.0,"English Language, German Language",United States of America,"Thriller, Crime Fiction, Horror, Psychological thriller, Mystery, Period piece, Drama, Film adaptation, Crime Thriller",Dennis Lehane,Shutter Island,2003,2003,,4.09,152018,eng,8.2,1510323
10801490,Sex Drive,2008,18755936.0,109.0,English Language,United States of America,"Romantic comedy, Sex comedy, Adventure, Coming of age, Comedy, Teen", Andy Behrens,All the Way,2001,2001,"A road trip becomes the sex drive when Ian convinces his best friends to travel 900 miles with him so he can meet Danielle, an online friend who just might have sex with him.",3.36,292,,6.5,92973
21754296,The Ghost Writer,2010,15541549.0,130.0,English Language,"France, United Kingdom, Germany","Thriller, Crime Fiction, Psychological thriller, Mystery, Drama, Political thriller, Crime Thriller, Political drama",Robert Harris,The Ghost,2007,2007,"The stunning new novel from the No. 1 bestselling author of <b>Fatherland</b>; <b>Enigma</b>; <b>Archangel</b>; <b>Pompeii</b> and <b>Imperium</b>. <br /><br />“The moment I heard how McAra died I should have walked away. I can see that now. I should have said, ‘Rick, I’m sorry, this isn’t for me, I don’t like the sound of it,’ finished my drink and left. But he was such a good storyteller, Rick — I often thought he should have been the writer and I the agent — that once he’d started talking there was never any question I wouldn’t listen, and by the time he had finished, I was done for.”<br /><br />After five books set firmly in the past, Robert Harris returns with a contemporary novel that brings the reader face to face with some of the biggest issues of our time — the result is a gripping and genuinely thrilling read.<br /><br /><br /><i>From the Hardcover edition.</i>",3.72,13654,eng,7.2,172775
22830026,Beastly,2011,28834009.0,86.0,English Language,United States of America,"Science Fiction, Fantasy, Fantasy Drama, Drama, Romantic drama, Romance Film, Romantic fantasy, Teen",Alex Flinn,Beastly,2007,2007,"I am a beast.<br /><br />A beast. Not quite wolf or bear, gorilla or dog but a horrible new creature who walks upright--a creature with fangs and claws and hair springing from every pore. I am a monster.<br /><br />You think I'm talking fairy tales? No way. The place is New York City. The time is now. It's no deformity, no disease. And I'll stay this way forever--ruined--unless I can break the spell.<br /><br />Yes, the spell, the one the witch in my English class cast on me. Why did she turn me into a beast who hides by day and prowls by night? I'll tell you. I'll tell you how I used to be Kyle Kingsbury, the guy you wished you were, with money, perfect looks, and the perfect life. And then, I'll tell you how I became perfectly . . . beastly.",3.83,169290,eng,5.5,80621
19379236,Wendy and Lucy,2008,856942.0,80.0,English Language,United States of America,"Road movie, Drama, Indie",Jonathan Raymond,Train Choir ,2008,2008,,,,,7.1,20118
